matchId,date,Vertigo,Overpass,Mirage,Inferno,Ancient,Dust2,Nuke,name,teamWin,roundsWins
2358858,2022-09-15,removed,removed,picked,picked,removed,removed,left,WINDINGO,true,32
2358858,2022-09-15,removed,removed,picked,picked,removed,removed,left,Boca Juniors,false,15
2358893,2022-09-15,picked,left,picked,removed,removed,picked,picked,GoodJob,true,55
2358893,2022-09-15,picked,left,picked,removed,removed,picked,picked,RCL,false,46
2358605,2022-09-15,removed,removed,removed,removed,removed,left,removed,ODDIK,true,16
2358605,2022-09-15,removed,removed,removed,removed,removed,left,removed,Furious,false,13
2358896,2022-09-15,left,removed,removed,removed,removed,removed,removed,PGE Turow,true,16
2358896,2022-09-15,left,removed,removed,removed,removed,removed,removed,SC,false,14
2358603,2022-09-15,removed,removed,removed,removed,left,removed,removed,9z,true,16
2358603,2022-09-15,removed,removed,removed,removed,left,removed,removed,Mad Kings,false,2
2357728,2022-09-15,picked,removed,removed,removed,picked,removed,left,Heroic,true,32
2357728,2022-09-15,picked,removed,removed,removed,picked,removed,left,ENCE,false,23
2358604,2022-09-15,removed,removed,removed,removed,removed,removed,left,Fluxo,true,19
2358604,2022-09-15,removed,removed,removed,removed,removed,removed,left,WINDINGO,false,16
2358895,2022-09-15,left,removed,removed,removed,removed,removed,removed,SC,true,16
2358895,2022-09-15,left,removed,removed,removed,removed,removed,removed,EKO,false,13
2358872,2022-09-15,removed,picked,removed,left,removed,removed,picked,eSuba,true,32
2358872,2022-09-15,removed,picked,removed,left,removed,removed,picked,Entropiq Prague,false,20
2358831,2022-09-15,left,removed,picked,removed,removed,removed,picked,Genk,true,40
2358831,2022-09-15,left,removed,picked,removed,removed,removed,picked,EC Brugge,false,38
2358857,2022-09-15,removed,picked,left,removed,removed,picked,removed,Furious,true,0
2358857,2022-09-15,removed,picked,left,removed,removed,picked,removed,The Union,false,0
2358894,2022-09-15,removed,removed,removed,removed,left,removed,removed,Sangal,true,16
2358894,2022-09-15,removed,removed,removed,removed,left,removed,removed,PGE Turow,false,2
2358842,2022-09-15,removed,left,removed,removed,removed,removed,removed,Sangal,true,16
2358842,2022-09-15,removed,left,removed,removed,removed,removed,removed,EKO,false,8
2358871,2022-09-15,removed,left,removed,removed,picked,picked,removed,HONORIS,true,32
2358871,2022-09-15,removed,left,removed,removed,picked,picked,removed,ECLOT,false,23
2358693,2022-09-15,removed,removed,left,removed,picked,picked,removed,Endpoint,true,35
2358693,2022-09-15,removed,removed,left,removed,picked,picked,removed,SKADE X,false,31
2357727,2022-09-15,removed,picked,removed,left,removed,removed,picked,Complexity,true,32
2357727,2022-09-15,removed,picked,removed,left,removed,removed,picked,HEET,false,20
2358868,2022-09-15,removed,removed,left,removed,picked,picked,removed,RCL,true,38
2358868,2022-09-15,removed,removed,left,removed,picked,picked,removed,TAG,false,41
2358856,2022-09-15,removed,removed,picked,picked,left,removed,removed,FUSION,true,32
2358856,2022-09-15,removed,removed,picked,picked,left,removed,removed,Liberty,false,17
2358841,2022-09-15,removed,removed,removed,left,removed,removed,removed,PGE Turow,true,16
2358841,2022-09-15,removed,removed,removed,left,removed,removed,removed,SC,false,7
2358826,2022-09-15,removed,removed,left,removed,removed,removed,removed,Maikelele's Team,true,16
2358826,2022-09-15,removed,removed,left,removed,removed,removed,removed,NEO's Team,false,3
2358870,2022-09-15,picked,left,removed,removed,removed,removed,picked,los kogutos,true,49
2358870,2022-09-15,picked,left,removed,removed,removed,removed,picked,Young Ninjas,false,46
2358825,2022-09-15,removed,removed,removed,left,removed,removed,removed,NEO's Team,true,16
2358825,2022-09-15,removed,removed,removed,left,removed,removed,removed,pashaBiceps' Team,false,7
2358824,2022-09-15,removed,removed,removed,removed,removed,left,removed,kennyS' Team,true,16
2358824,2022-09-15,removed,removed,removed,removed,removed,left,removed,pashaBiceps' Team,false,8
2358692,2022-09-15,picked,picked,removed,left,removed,removed,removed,MASONIC,true,51
2358692,2022-09-15,picked,picked,removed,left,removed,removed,removed,SINNERS,false,47
2357726,2022-09-15,removed,removed,removed,picked,left,removed,picked,Astralis,true,32
2357726,2022-09-15,removed,removed,removed,picked,left,removed,picked,MOUZ,false,21
2358823,2022-09-15,removed,removed,removed,removed,removed,removed,left,kennyS' Team,true,16
2358823,2022-09-15,removed,removed,removed,removed,removed,removed,left,Maikelele's Team,false,12
2358867,2022-09-15,removed,picked,left,picked,removed,removed,removed,GoodJob,true,39
2358867,2022-09-15,removed,picked,left,picked,removed,removed,removed,AVANGAR,false,38
2358482,2022-09-15,removed,left,removed,removed,picked,picked,removed,Nut-E,true,32
2358482,2022-09-15,removed,left,removed,removed,picked,picked,removed,yellow,false,14
2358822,2022-09-15,removed,removed,removed,removed,removed,left,removed,Maikelele's Team,true,16
2358822,2022-09-15,removed,removed,removed,removed,removed,left,removed,Edward's Team,false,8
2358869,2022-09-15,removed,removed,picked,left,removed,picked,removed,Nexus,true,32
2358869,2022-09-15,removed,removed,picked,left,removed,picked,removed,SC,false,24
2358481,2022-09-15,removed,removed,picked,picked,removed,left,removed,Grayhound,true,32
2358481,2022-09-15,removed,removed,picked,picked,removed,left,removed,Meat Grinders,false,3
2358875,2022-09-15,removed,removed,picked,removed,removed,picked,left,O PLANO,true,54
2358875,2022-09-15,removed,removed,picked,removed,removed,picked,left,FURIA Academy,false,53
2358840,2022-09-15,left,removed,picked,removed,removed,removed,picked,Limitless,true,42
2358840,2022-09-15,left,removed,picked,removed,removed,removed,picked,Electrify Steel,false,41
2358880,2022-09-15,removed,removed,removed,removed,removed,removed,left,BHOP,true,16
2358880,2022-09-15,removed,removed,removed,removed,removed,removed,left,Strife,false,12
2358881,2022-09-15,removed,removed,left,removed,removed,removed,removed,Iron Blood,true,16
2358881,2022-09-15,removed,removed,left,removed,removed,removed,removed,EG Black,false,12
2358874,2022-09-15,removed,removed,picked,picked,removed,left,removed,Fluxo,true,39
2358874,2022-09-15,removed,removed,picked,picked,removed,left,removed,Paquetá,false,19
2358838,2022-09-15,removed,removed,removed,left,removed,picked,picked,Sojoga,true,32
2358838,2022-09-15,removed,removed,removed,left,removed,picked,picked,Valence,false,12
2358800,2022-09-15,removed,picked,removed,removed,removed,picked,left,MIBR,true,32
2358800,2022-09-15,removed,picked,removed,removed,removed,picked,left,Phantom Troupe,false,14
2358878,2022-09-15,removed,removed,left,removed,removed,removed,removed,EG Black,true,16
2358878,2022-09-15,removed,removed,left,removed,removed,removed,removed,Victorum,false,10
2358877,2022-09-15,removed,removed,removed,left,removed,removed,removed,BHOP,true,16
2358877,2022-09-15,removed,removed,removed,left,removed,removed,removed,Mythic,false,8
2358879,2022-09-15,removed,removed,left,removed,removed,removed,removed,Iron Blood,true,16
2358879,2022-09-15,removed,removed,left,removed,removed,removed,removed,Brazen,false,6
2358876,2022-09-15,removed,left,removed,removed,removed,removed,removed,Strife,true,16
2358876,2022-09-15,removed,left,removed,removed,removed,removed,removed,Infinity,false,3
2358839,2022-09-14,removed,removed,left,removed,picked,removed,picked,Take Flyte,true,32
2358839,2022-09-14,removed,removed,left,removed,picked,removed,picked,Foggy,false,20
2358837,2022-09-14,left,removed,picked,picked,removed,removed,removed,Davenport University,true,32
2358837,2022-09-14,left,removed,picked,picked,removed,removed,removed,Villainous,false,10
2358862,2022-09-14,removed,left,picked,picked,removed,removed,removed,Fluxo,true,47
2358862,2022-09-14,removed,left,picked,picked,removed,removed,removed,O PLANO,false,40
2357871,2022-09-02,removed,removed,removed,removed,left,removed,removed,B4,true,16
2357871,2022-09-02,removed,removed,removed,removed,left,removed,removed,ODDIK,false,13
2357701,2022-09-02,removed,removed,left,picked,removed,removed,picked,Vitality,true,38
2357701,2022-09-02,removed,removed,left,picked,removed,removed,picked,fnatic,false,39
2358536,2022-09-02,removed,removed,left,picked,removed,removed,picked,Nixuh,true,32
2358536,2022-09-02,removed,removed,left,picked,removed,removed,picked,DNMK,false,10
2358497,2022-09-02,removed,removed,picked,left,removed,picked,removed,0to100,true,43
2358497,2022-09-02,removed,removed,picked,left,removed,picked,removed,Zero Tenacity,false,37
2357870,2022-09-02,removed,removed,removed,removed,left,removed,removed,Sharks,true,16
2357870,2022-09-02,removed,removed,removed,removed,left,removed,removed,Stars Horizon,false,10
2358500,2022-09-02,left,removed,removed,picked,picked,removed,removed,wannafly,true,43
2358500,2022-09-02,left,removed,removed,picked,picked,removed,removed,RCL,false,25
2358511,2022-09-02,picked,removed,removed,left,picked,removed,removed,Brosskiez,true,47
2358511,2022-09-02,picked,removed,removed,left,picked,removed,removed,Peace of Heroes,false,38
2358505,2022-09-02,picked,removed,removed,left,picked,removed,removed,MASONIC,true,32
2358505,2022-09-02,picked,removed,removed,left,picked,removed,removed,Bad News Eagles,false,18
2357869,2022-09-02,removed,removed,removed,removed,removed,left,removed,ARCTIC,true,16
2357869,2022-09-02,removed,removed,removed,removed,removed,left,removed,Daotsu,false,14
2358463,2022-09-02,picked,removed,picked,removed,left,removed,removed,1WIN,true,32
2358463,2022-09-02,picked,removed,picked,removed,left,removed,removed,Aurora,false,15
2358496,2022-09-02,removed,picked,removed,removed,left,picked,removed,X,true,41
2358496,2022-09-02,removed,picked,removed,removed,left,picked,removed,NIJE,false,34
2358530,2022-09-02,removed,removed,removed,picked,removed,left,picked,DNMK,true,32
2358530,2022-09-02,removed,removed,removed,picked,removed,left,picked,Bravado,false,24
2358462,2022-09-02,picked,removed,removed,picked,removed,left,removed,EC Kyiv,true,32
2358462,2022-09-02,picked,removed,removed,picked,removed,left,removed,Finest,false,19
2358529,2022-09-02,removed,removed,picked,picked,removed,removed,left,Nixuh,true,32
2358529,2022-09-02,removed,removed,picked,picked,removed,removed,left,Goliath,false,10
2357700,2022-09-02,removed,removed,picked,removed,left,removed,picked,Spirit,true,32
2357700,2022-09-02,removed,removed,picked,removed,left,removed,picked,Ninjas in Pyjamas,false,16
2358501,2022-09-02,removed,removed,picked,removed,left,removed,picked,VP.Prodigy,true,32
2358501,2022-09-02,removed,removed,picked,removed,left,removed,picked,9 Pandas,false,21
2358461,2022-09-02,removed,removed,removed,left,picked,picked,removed,forZe,true,32
2358461,2022-09-02,removed,removed,removed,left,picked,picked,removed,Beyond Possible,false,16
2358342,2022-09-02,removed,removed,left,picked,removed,removed,picked,Wings Up,true,32
2358342,2022-09-02,removed,removed,left,picked,removed,removed,picked,EG White,false,18
2357699,2022-09-02,removed,removed,removed,left,picked,picked,removed,Endpoint,true,32
2357699,2022-09-02,removed,removed,removed,left,picked,picked,removed,Natus Vincere,false,17
2358460,2022-09-02,picked,removed,left,removed,removed,picked,removed,Monte,true,40
2358460,2022-09-02,picked,removed,left,removed,removed,picked,removed,BLUEJAYS,false,36
2358341,2022-09-02,removed,removed,removed,removed,removed,left,removed,paiN,true,16
2358341,2022-09-02,removed,removed,removed,removed,removed,left,removed,Imperial,false,5
2358340,2022-09-02,removed,removed,left,removed,removed,removed,removed,Entropiq,true,16
2358340,2022-09-02,removed,removed,left,removed,removed,removed,removed,OG,false,13
2358339,2022-09-02,removed,removed,removed,removed,removed,removed,left,paiN,true,16
2358339,2022-09-02,removed,removed,removed,removed,removed,removed,left,Grayhound,false,12
2358338,2022-09-02,removed,removed,removed,left,removed,removed,removed,Imperial,true,16
2358338,2022-09-02,removed,removed,removed,left,removed,removed,removed,VERTEX,false,13
2358168,2022-09-02,left,picked,picked,removed,removed,removed,removed,ATK,true,43
2358168,2022-09-02,left,picked,picked,removed,removed,removed,removed,Strife,false,27
2358337,2022-09-02,removed,left,removed,removed,removed,removed,removed,Entropiq,true,16
2358337,2022-09-02,removed,left,removed,removed,removed,removed,removed,EG White,false,4
2358336,2022-09-02,removed,removed,left,removed,removed,removed,removed,OG,true,16
2358336,2022-09-02,removed,removed,left,removed,removed,removed,removed,Wings Up,false,13
2358167,2022-09-01,removed,removed,removed,picked,picked,removed,left,Evil Geniuses,true,32
2358167,2022-09-01,removed,removed,removed,picked,picked,removed,left,BHOP,false,23
2358493,2022-09-01,removed,removed,removed,removed,picked,picked,left,Daotsu,false,35
2358493,2022-09-01,removed,removed,removed,removed,picked,picked,left,Stars Horizon,true,38
2358166,2022-09-01,removed,removed,removed,removed,removed,left,removed,ATK,true,22
2358166,2022-09-01,removed,removed,removed,removed,removed,left,removed,Mythic,false,20
2358163,2022-09-01,removed,removed,removed,left,removed,removed,removed,Evil Geniuses,true,16
2358163,2022-09-01,removed,removed,removed,left,removed,removed,removed,TeamOne,false,13
2358165,2022-09-01,removed,left,removed,removed,removed,removed,removed,Strife,true,16
2358165,2022-09-01,removed,left,removed,removed,removed,removed,removed,timbermen,false,13
2358164,2022-09-01,removed,removed,left,removed,removed,removed,removed,BHOP,true,16
2358164,2022-09-01,removed,removed,left,removed,removed,removed,removed,Vendetta,false,11
2358045,2022-09-01,removed,picked,picked,left,removed,removed,removed,Sprout,true,42
2358045,2022-09-01,removed,picked,picked,left,removed,removed,removed,Gravity 0,false,34
2358459,2022-09-01,left,picked,removed,removed,removed,picked,removed,ECLOT,true,46
2358459,2022-09-01,left,picked,removed,removed,removed,picked,removed,Copenhagen Flames,false,41
2359155,2022-09-25,removed,picked,picked,removed,removed,removed,left,Anonymo,true,38
2359155,2022-09-25,removed,picked,picked,removed,removed,removed,left,Into the Breach,false,30
2359172,2022-09-25,picked,removed,removed,removed,left,removed,picked,Meta BR,true,35
2359172,2022-09-25,picked,removed,removed,removed,left,removed,picked,Mad Kings,false,20
2359140,2022-09-25,removed,left,removed,picked,picked,removed,removed,1PIN,true,32
2359140,2022-09-25,removed,left,removed,picked,picked,removed,removed,HOTU,false,25
2359199,2022-09-25,removed,removed,left,removed,picked,picked,removed,NAVI Junior,true,41
2359199,2022-09-25,removed,removed,left,removed,picked,picked,removed,GUESS,false,36
2359154,2022-09-25,removed,picked,picked,removed,removed,left,removed,Iron Branch,true,35
2359154,2022-09-25,removed,picked,picked,removed,removed,left,removed,9 Pandas,false,22
2357750,2022-09-25,removed,picked,left,picked,removed,removed,removed,Liquid,true,35
2357750,2022-09-25,removed,picked,left,picked,removed,removed,removed,Cloud9,false,27
2359193,2022-09-25,removed,removed,picked,removed,removed,picked,left,Fluxo,true,44
2359193,2022-09-25,removed,removed,picked,removed,removed,picked,left,Isurus,false,27
2359102,2022-09-25,removed,left,removed,picked,removed,removed,picked,ECSTATIC,true,34
2359102,2022-09-25,removed,left,removed,picked,removed,removed,picked,MASONIC,false,37
2357752,2022-09-25,removed,picked,left,removed,removed,removed,picked,FURIA,true,32
2357752,2022-09-25,removed,picked,left,removed,removed,removed,picked,Evil Geniuses,false,23
2359185,2022-09-25,picked,left,picked,removed,removed,removed,removed,eSuba,true,32
2359185,2022-09-25,picked,left,picked,removed,removed,removed,removed,BIG Academy,false,18
2359201,2022-09-25,picked,removed,left,picked,removed,removed,removed,DOGS,true,41
2359201,2022-09-25,picked,removed,left,picked,removed,removed,removed,EC Brugge,false,31
2357751,2022-09-25,picked,picked,removed,left,removed,removed,removed,Eternal Fire,true,32
2357751,2022-09-25,picked,picked,removed,left,removed,removed,removed,Movistar Riders,false,14
2359171,2022-09-25,removed,removed,removed,left,removed,removed,removed,The Union,true,16
2359171,2022-09-25,removed,removed,removed,left,removed,removed,removed,River Plate,false,5
2359158,2022-09-25,removed,picked,removed,removed,removed,left,picked,LDLC,true,36
2359158,2022-09-25,removed,picked,removed,removed,removed,left,picked,TAG,false,41
2359127,2022-09-25,removed,picked,removed,removed,picked,left,removed,HOTU,true,35
2359127,2022-09-25,removed,picked,removed,removed,picked,left,removed,JANO,false,26
2359184,2022-09-25,removed,left,removed,picked,picked,removed,removed,HONORIS,true,39
2359184,2022-09-25,removed,left,removed,picked,picked,removed,removed,Enterprise,false,31
2359198,2022-09-25,removed,picked,left,removed,picked,removed,removed,GUESS,true,41
2359198,2022-09-25,removed,picked,left,removed,picked,removed,removed,MixUA,false,34
2359192,2022-09-25,removed,removed,picked,removed,left,picked,removed,Paquetá,true,35
2359192,2022-09-25,removed,removed,picked,removed,left,picked,removed,Sharks,false,29
2359188,2022-09-25,removed,picked,removed,removed,picked,removed,left,DOGS,true,32
2359188,2022-09-25,removed,picked,removed,removed,picked,removed,left,UNGENTIUM,false,20
2359189,2022-09-25,removed,left,picked,removed,removed,removed,picked,MostValuablePlayers,true,32
2359189,2022-09-25,removed,left,picked,removed,removed,removed,picked,Flames Shieldmaidens,false,18
2359187,2022-09-25,picked,removed,picked,removed,removed,removed,left,EC Brugge,true,32
2359187,2022-09-25,picked,removed,picked,removed,removed,removed,left,Nemiga,false,23
2359110,2022-09-25,picked,removed,picked,removed,removed,removed,left,Eternal Fire,true,48
2359110,2022-09-25,picked,removed,picked,removed,removed,removed,left,MOUZ,false,45
2359101,2022-09-25,removed,removed,removed,picked,left,picked,removed,MASONIC,true,32
2359101,2022-09-25,removed,removed,removed,picked,left,picked,removed,HAVU,false,24
2359183,2022-09-25,removed,removed,left,removed,picked,picked,removed,los kogutos,true,41
2359183,2022-09-25,removed,removed,left,removed,picked,picked,removed,ex-SKADE,false,34
2359200,2022-09-25,removed,removed,picked,picked,removed,left,removed,TRAFFIC Tashkent,true,35
2359200,2022-09-25,removed,removed,picked,picked,removed,left,removed,STORM,false,26
2359181,2022-09-25,picked,removed,picked,removed,left,picked,picked,Nixuh,true,54
2359181,2022-09-25,picked,removed,picked,removed,left,picked,picked,Bravado,false,34
2359100,2022-09-25,removed,picked,removed,removed,left,removed,picked,ECSTATIC,true,32
2359100,2022-09-25,removed,picked,removed,removed,left,removed,picked,ENCE,false,26
2359109,2022-09-25,removed,left,picked,picked,removed,removed,removed,SINNERS,true,44
2359109,2022-09-25,removed,left,picked,picked,removed,removed,removed,ex-SKADE,false,31
2359179,2022-09-25,picked,removed,left,picked,removed,removed,removed,AirBNB Incident,true,32
2359179,2022-09-25,picked,removed,left,picked,removed,removed,removed,gold medalists,false,23
2359164,2022-09-25,left,removed,picked,picked,removed,removed,removed,Nouns,true,48
2359164,2022-09-25,left,removed,picked,picked,removed,removed,removed,Strife,false,38
2359191,2022-09-25,removed,left,removed,removed,removed,removed,removed,Iron Blood,true,19
2359191,2022-09-25,removed,left,removed,removed,removed,removed,removed,Mythic,false,15
2359190,2022-09-25,removed,removed,removed,removed,removed,removed,left,Sojoga,true,16
2359190,2022-09-25,removed,removed,removed,removed,removed,removed,left,Kari,false,14
2359178,2022-09-25,picked,left,removed,removed,picked,removed,removed,AirBNB Incident,true,35
2359178,2022-09-25,picked,left,removed,removed,picked,removed,removed,blingus,false,26
2359186,2022-09-24,removed,removed,picked,left,removed,picked,removed,Black Dragons fe,true,32
2359186,2022-09-24,removed,removed,picked,left,removed,picked,removed,W7M fe,false,20
2359168,2022-09-24,left,removed,picked,picked,removed,removed,removed,Paquetá,true,32
2359168,2022-09-24,left,removed,picked,picked,removed,removed,removed,ODDIK,false,20
2359163,2022-09-24,removed,removed,picked,removed,removed,left,picked,TeamOne,true,32
2359163,2022-09-24,removed,removed,picked,removed,removed,left,picked,EG White,false,20
2359170,2022-09-24,removed,removed,picked,removed,removed,picked,left,MOB,true,46
2359170,2022-09-24,removed,removed,picked,removed,removed,picked,left,Furious,false,36
2359167,2022-09-24,removed,removed,left,picked,removed,removed,picked,Sharks,true,32
2359167,2022-09-24,removed,removed,left,picked,removed,removed,picked,Daotsu,false,20
2359047,2022-09-23,removed,picked,picked,removed,removed,left,removed,Paquetá,true,32
2359047,2022-09-23,removed,picked,picked,removed,removed,left,removed,FURIA Academy,false,20
2359105,2022-09-23,removed,left,removed,removed,removed,removed,removed,SINNERS,true,16
2359105,2022-09-23,removed,left,removed,removed,removed,removed,removed,ONYX,false,2
2359138,2022-09-23,removed,removed,left,removed,removed,removed,removed,TeamOne,true,16
2359138,2022-09-23,removed,removed,left,removed,removed,removed,removed,Nouns,false,7
2359078,2022-09-23,removed,removed,removed,picked,removed,picked,left,LeeK,true,41
2359078,2022-09-23,removed,removed,removed,picked,removed,picked,left,MASONIC,false,38
2359123,2022-09-23,removed,removed,removed,removed,removed,left,removed,River Plate,true,16
2359123,2022-09-23,removed,removed,removed,removed,removed,left,removed,MOB,false,10
2359088,2022-09-23,removed,removed,left,removed,removed,picked,picked,ODDIK,true,38
2359088,2022-09-23,removed,removed,left,removed,removed,picked,picked,Daotsu,false,27
2359104,2022-09-23,removed,removed,removed,removed,removed,removed,left,MOUZ,true,16
2359104,2022-09-23,removed,removed,removed,removed,removed,removed,left,SINNERS,false,14
2357746,2022-09-23,left,removed,picked,picked,removed,removed,removed,FURIA,true,39
2357746,2022-09-23,left,removed,picked,picked,removed,removed,removed,Liquid,false,30
2359130,2022-09-23,removed,removed,removed,removed,removed,removed,left,TeamOne,true,25
2359130,2022-09-23,removed,removed,removed,removed,removed,removed,left,BHOP,false,23
2359117,2022-09-23,removed,removed,left,picked,removed,picked,removed,Enterprise,true,43
2359117,2022-09-23,removed,removed,left,picked,removed,picked,removed,Apeks,false,24
2359083,2022-09-23,removed,picked,removed,picked,removed,left,removed,LDLC,true,40
2359083,2022-09-23,removed,picked,removed,picked,removed,left,removed,ALTERNATE aTTaX,false,34
2359113,2022-09-23,removed,picked,picked,removed,removed,removed,left,HOTU,true,35
2359113,2022-09-23,removed,picked,picked,removed,removed,removed,left,Zero Tenacity,false,28
2359114,2022-09-23,,,,,,,,Edward's Team,true,48
2359114,2022-09-23,,,,,,,,markeloff's Team,false,32
2359103,2022-09-23,removed,removed,removed,removed,removed,removed,left,ONYX,true,19
2359103,2022-09-23,removed,removed,removed,removed,removed,removed,left,Nexus,false,16
2359122,2022-09-23,removed,removed,left,removed,removed,removed,removed,Ape Gang,true,16
2359122,2022-09-23,removed,removed,left,removed,removed,removed,removed,Meta BR,false,12
2359057,2022-09-23,removed,removed,picked,left,picked,removed,removed,ECLOT,true,43
2359057,2022-09-23,removed,removed,picked,left,picked,removed,removed,9 Pandas,false,45
2359129,2022-09-23,removed,removed,removed,left,removed,removed,removed,Nouns,true,16
2359129,2022-09-23,removed,removed,removed,left,removed,removed,removed,Sojoga,false,11
2359081,2022-09-23,removed,picked,left,removed,removed,removed,picked,Into the Breach,true,32
2359081,2022-09-23,removed,picked,left,removed,removed,removed,picked,xDDDD,false,21
2359082,2022-09-23,removed,removed,removed,picked,picked,removed,left,ARCRED,true,35
2359082,2022-09-23,removed,removed,removed,picked,picked,removed,left,NeedDOCTOR,false,21
2359073,2022-09-23,removed,removed,picked,removed,left,picked,removed,Aurora,true,35
2359073,2022-09-23,removed,removed,picked,removed,left,picked,removed,B8,false,29
2358955,2022-09-23,removed,removed,left,removed,removed,removed,removed,SINNERS,true,16
2358955,2022-09-23,removed,removed,left,removed,removed,removed,removed,Nexus,false,10
2359116,2022-09-23,left,picked,removed,removed,removed,removed,picked,BIG Academy,true,45
2359116,2022-09-23,left,picked,removed,removed,removed,removed,picked,FTW,false,25
2359096,2022-09-23,removed,removed,removed,removed,removed,removed,left,MASONIC,true,16
2359096,2022-09-23,removed,removed,removed,removed,removed,removed,left,Lilmix,false,7
2359072,2022-09-23,removed,left,picked,picked,removed,removed,removed,EYEBALLERS,true,32
2359072,2022-09-23,removed,left,picked,picked,removed,removed,removed,OneTap,false,19
2359046,2022-09-23,,,,,,,,Fluxo,true,0
2359046,2022-09-23,,,,,,,,Arvum,false,0
2357745,2022-09-23,removed,picked,removed,left,removed,picked,removed,Evil Geniuses,true,32
2357745,2022-09-23,removed,picked,removed,left,removed,picked,removed,Eternal Fire,false,13
2359045,2022-09-23,removed,removed,removed,removed,left,picked,picked,Sharks,true,32
2359045,2022-09-23,removed,removed,removed,removed,left,picked,picked,WINDINGO,false,19
2358954,2022-09-23,removed,removed,removed,removed,left,removed,removed,MOUZ,true,16
2358954,2022-09-23,removed,removed,removed,removed,left,removed,removed,ONYX,false,1
2359095,2022-09-23,removed,removed,left,removed,removed,removed,removed,Lilmix,true,16
2359095,2022-09-23,removed,removed,left,removed,removed,removed,removed,DUSTY,false,6
2359094,2022-09-23,removed,left,removed,removed,removed,removed,removed,ECSTATIC,true,19
2359094,2022-09-23,removed,left,removed,removed,removed,removed,removed,MASONIC,false,16
2359007,2022-09-23,picked,removed,picked,removed,removed,left,removed,blacklaminate,false,29
2359007,2022-09-23,picked,removed,picked,removed,removed,left,removed,Goliath,true,44
2359115,2022-09-23,removed,removed,left,picked,removed,removed,picked,ex-SKADE,true,32
2359115,2022-09-23,removed,removed,left,picked,removed,removed,picked,Nexus,false,23
2359058,2022-09-23,picked,removed,removed,picked,removed,left,removed,Sangal,true,32
2359058,2022-09-23,picked,removed,removed,picked,removed,left,removed,EC Brugge,false,25
2357744,2022-09-23,picked,removed,left,picked,removed,removed,removed,Cloud9,true,32
2357744,2022-09-23,picked,removed,left,picked,removed,removed,removed,Movistar Riders,false,11
2359065,2022-09-23,removed,removed,removed,left,removed,removed,removed,MASONIC,true,16
2359065,2022-09-23,removed,removed,removed,left,removed,removed,removed,Lilmix,false,3
2359064,2022-09-23,removed,removed,removed,removed,removed,left,removed,ECSTATIC,true,16
2359064,2022-09-23,removed,removed,removed,removed,removed,left,removed,DUSTY,false,13
2359090,2022-09-23,removed,removed,picked,picked,removed,left,removed,Magic School Bus,true,38
2359090,2022-09-23,removed,removed,picked,picked,removed,left,removed,Infinity,false,43
2359093,2022-09-23,removed,removed,left,removed,removed,picked,picked,Red Wolves,true,43
2359093,2022-09-23,removed,removed,left,removed,removed,picked,picked,REIGN,false,41
2359091,2022-09-23,removed,removed,removed,left,removed,picked,picked,Snakes Den,true,39
2359091,2022-09-23,removed,removed,removed,left,removed,picked,picked,Villainous,false,34
2359044,2022-09-23,removed,picked,picked,removed,removed,removed,left,Isurus,true,46
2359044,2022-09-23,removed,picked,picked,removed,removed,removed,left,MIBR Academy,false,43
2359092,2022-09-23,removed,removed,removed,left,picked,removed,picked,X13,true,32
2359092,2022-09-23,removed,removed,removed,left,picked,removed,picked,Eros,false,24
2359002,2022-09-23,removed,picked,left,removed,removed,removed,picked,Brazen,true,46
2359002,2022-09-23,removed,picked,left,removed,removed,removed,picked,Kari,false,38
2358906,2022-09-23,removed,removed,left,picked,picked,removed,removed,ATK,true,32
2358906,2022-09-23,removed,removed,left,picked,picked,removed,removed,Detonate,false,14
2359087,2022-09-23,removed,removed,picked,left,removed,removed,picked,Daotsu,true,44
2359087,2022-09-23,removed,removed,picked,left,removed,removed,picked,Los Grandes Academy,false,33
2359121,2022-09-22,picked,removed,removed,removed,left,removed,picked,Mad Kings,true,44
2359121,2022-09-22,picked,removed,removed,removed,left,removed,picked,9z Academy,false,35
2358802,2022-09-23,removed,picked,removed,picked,left,removed,removed,TeamOne,true,32
2358802,2022-09-23,removed,picked,removed,picked,left,removed,removed,Unjustified,false,14
2358873,2022-09-22,removed,removed,left,picked,removed,picked,removed,BHOP,true,38
2358873,2022-09-22,removed,removed,left,picked,removed,picked,removed,ATK,false,30
2359043,2022-09-22,removed,removed,picked,picked,removed,removed,left,Daotsu,true,43
2359043,2022-09-22,removed,removed,picked,picked,removed,removed,left,FUSION,false,32
2358794,2022-09-22,removed,left,picked,removed,removed,removed,picked,TeamOne,true,32
2358794,2022-09-22,removed,left,picked,removed,removed,removed,picked,EG Black,false,25
2359086,2022-09-22,removed,removed,left,picked,picked,removed,removed,MOB,true,32
2359086,2022-09-22,removed,removed,left,picked,picked,removed,removed,Mad Kings,false,10
2358325,2022-09-27,removed,picked,removed,picked,removed,removed,left,FaZe,true,41
2358325,2022-09-27,removed,picked,removed,picked,removed,removed,left,Complexity,false,38
2359212,2022-09-27,removed,left,removed,picked,removed,removed,picked,ex-SKADE,true,44
2359212,2022-09-27,removed,left,removed,picked,removed,removed,picked,LDLC,false,38
2358307,2022-09-27,removed,picked,removed,removed,left,removed,picked,HEET,true,38
